#   d (cM)	weighted LD	    bin count
     0.363	 0.00027570	        99414
     0.364	 0.00018153	       103230
     0.365	 0.00012407	       102153
     0.366	 0.00012850	        97533
     0.367	 0.00009495	        99131
     0.368	 0.00013686	        99957
     0.369	 0.00031899	       105743
     0.370	 0.00013153	       100946
     0.371	 0.00020316	       102675
     0.372	 0.00020638	       104595
     0.373	 0.00006079	        99034
     0.374	 0.00010100	       102257
     0.375	 0.00016273	        99103
     0.376	 0.00020652	       101297
     0.377	 0.00005091	       101115
     0.378	 0.00009995	       101129
     0.379	 0.00019706	        96808
     0.380	 0.00011289	       102615
     0.381	 0.00017548	       103992
     0.382	 0.00020262	       103886
     0.383	 0.00015408	       105065
     0.384	 0.00033729	       102870
     0.385	 0.00017175	       102347
     0.386	 0.00023456	        98445
     0.387	 0.00026285	       105255
     0.388	 0.00026134	        99954
     0.389	 0.00016191	       100763
     0.390	 0.00001300	       102829
     0.391	 0.00006854	        99229
     0.392	 0.00012729	       104301
     0.393	 0.00026299	        98613
     0.394	 0.00008695	       104972
     0.395	 0.00010954	       100497
     0.396	 0.00011939	       103263
     0.397	 0.00009653	        99624
     0.398	 0.00013486	        99629
     0.399	 0.00015041	       108196
     0.400	 0.00019507	        99867
     0.401	 0.00014845	       102276
     0.402	 0.00005107	        99375
     0.403	 0.00015952	       101044
     0.404	 0.00008494	       102739
     0.405	 0.00025378	       104878
     0.406	 0.00024013	       105401
     0.407	 0.00029700	       102418
     0.408	 0.00019991	       100391
     0.409	 0.00029706	       105914
     0.410	 0.00020254	       103927
     0.411	 0.00022506	       105516
     0.412	 0.00029495	       103879
     0.413	 0.00019859	       100579
     0.414	 0.00027818	       102551
     0.415	 0.00019724	       100317
     0.416	 0.00023022	       106345
     0.417	 0.00012373	       100531
     0.418	 0.00015243	       109911
     0.419	 0.00020772	        99208
     0.420	 0.00012547	       105104
     0.421	 0.00019090	       108136
     0.422	 0.00012517	       109682
     0.423	 0.00011280	        98197
     0.424	 0.00004654	       102342
     0.425	 0.00006127	       100202
     0.426	 0.00015594	       107301
     0.427	 0.00001680	       102160
     0.428	 0.00014234	        99156
     0.429	 0.00008131	       103408
     0.430	 0.00020666	       107495
     0.431	 0.00004529	       102128
     0.432	 0.00014220	        98119
     0.433	 0.00006360	        98910
     0.434	 0.00012981	       104110
     0.435	-0.00002628	       105258
     0.436	 0.00021318	        99811
     0.437	 0.00018294	        97910
     0.438	 0.00008020	       100948
     0.439	 0.00013710	       100723
     0.440	 0.00021518	       101847
     0.441	 0.00004892	       102133
     0.442	 0.00003481	       108502
     0.443	 0.00009074	       102285
     0.444	 0.00015219	       104359
     0.445	 0.00005893	       105839
     0.446	 0.00013071	        99197
     0.447	 0.00000970	        98338
     0.448	 0.00009285	        99184
     0.449	 0.00009804	       102927
     0.450	 0.00011829	       101752
     0.451	 0.00007046	       104892
     0.452	 0.00011685	       101081
     0.453	 0.00011676	       102183
     0.454	 0.00011589	       105178
     0.455	 0.00003903	        97845
     0.456	-0.00019841	       101907
     0.457	 0.00006676	        99980
     0.458	 0.00000303	       104439
     0.459	 0.00011395	       100791
     0.460	-0.00001400	       103575
     0.461	 0.00002489	       102329
     0.462	 0.00005204	        98491
     0.463	 0.00009292	       102370
     0.464	 0.00003140	        96602
     0.465	 0.00001009	       100297
     0.466	 0.00001895	       104302
     0.467	-0.00000681	        98561
     0.468	-0.00000278	       101880
     0.469	-0.00022618	       104982
     0.470	 0.00007824	       101059
     0.471	 0.00004014	        97374
     0.472	 0.00008197	       107356
     0.473	 0.00006256	       104387
     0.474	 0.00002347	        98890
     0.475	 0.00005901	       100698
     0.476	 0.00014457	       103478
     0.477	 0.00012190	       101019
     0.478	 0.00006345	       102232
     0.479	 0.00002938	       100930
     0.480	 0.00012620	       100476
     0.481	 0.00011838	       101952
     0.482	 0.00018977	       103186
     0.483	 0.00028297	       100985
     0.484	 0.00014698	        99217
     0.485	 0.00006341	       104765
     0.486	 0.00002944	        99347
     0.487	 0.00022279	        99520
     0.488	 0.00026481	       104260
     0.489	 0.00032722	       101436
     0.490	 0.00008804	       102266
     0.491	 0.00043381	       101378
     0.492	 0.00043692	       103034
     0.493	 0.00050845	        99834
     0.494	 0.00030071	       104377
     0.495	 0.00027292	       101085
     0.496	 0.00027501	       105880
     0.497	 0.00050112	        98222
     0.498	 0.00019525	       100546
     0.499	 0.00038608	       102111
     0.500	 0.00016026	       104166
     0.501	 0.00009724	       100298
     0.502	 0.00003821	       103715
     0.503	 0.00010097	       104194
     0.504	 0.00006184	       100698
     0.505	-0.00010080	       107863
     0.506	-0.00003850	       102520
     0.507	-0.00013114	       103791
     0.508	-0.00005818	       101298
     0.509	 0.00005574	       102442
     0.510	-0.00000307	        99680
     0.511	 0.00004085	       105458
     0.512	 0.00004486	       103179
     0.513	-0.00009342	        99817
     0.514	 0.00010590	       103252
     0.515	-0.00004030	       102732
     0.516	 0.00003721	       100201
     0.517	-0.00001786	       105519
     0.518	-0.00011424	       100439
     0.519	 0.00014208	       101269
     0.520	 0.00006065	       103468
     0.521	 0.00007091	        99815
     0.522	-0.00003866	       101455
     0.523	 0.00003241	       104382
     0.524	 0.00000664	       100859
     0.525	 0.00001738	       107864
     0.526	-0.00004231	       100182
     0.527	-0.00003028	        99475
     0.528	-0.00011130	       100041
     0.529	-0.00008118	       102998
     0.530	 0.00003658	       103646
     0.531	 0.00006093	       103936
     0.532	-0.00003783	       103263
     0.533	-0.00002409	       100284
     0.534	 0.00004501	       105534
     0.535	-0.00002193	       103324
     0.536	 0.00000759	       103425
     0.537	 0.00001080	        99519
     0.538	-0.00013700	        99499
     0.539	-0.00010126	       101345
     0.540	 0.00000318	       104831
     0.541	-0.00010515	       100946
     0.542	-0.00005046	        97645
     0.543	-0.00010439	       103882
     0.544	-0.00003334	       100860
     0.545	-0.00005900	       101004
     0.546	-0.00000599	       100897
     0.547	 0.00000704	       101388
     0.548	-0.00009262	        99239
     0.549	 0.00002375	       100897
     0.550	-0.00001252	       104874
     0.551	-0.00004981	       101197
     0.552	-0.00006330	        98860
     0.553	-0.00000946	        97099
     0.554	-0.00007489	       102075
     0.555	-0.00005182	       102499
     0.556	 0.00002171	        97967
     0.557	-0.00019299	        97888
     0.558	-0.00015972	       102592
     0.559	-0.00006388	       101940
     0.560	-0.00012653	       103053
     0.561	-0.00010479	       108351
     0.562	 0.00005475	       105190
     0.563	-0.00012098	       100230
     0.564	-0.00011440	       103472
     0.565	-0.00008655	       103915
     0.566	-0.00002689	        99031
     0.567	-0.00008490	       102759
     0.568	 0.00001345	        99965
     0.569	-0.00006589	        99583
     0.570	-0.00000532	        99416
     0.571	 0.00003870	        98183
     0.572	-0.00001011	       101448
     0.573	 0.00011110	       102257
     0.574	-0.00008497	       100771
     0.575	-0.00000692	        99834
     0.576	 0.00007318	       100810
     0.577	-0.00003473	       104107
     0.578	 0.00000126	        99377
     0.579	-0.00005955	        99748
     0.580	-0.00003075	       103068
     0.581	 0.00002928	        96811
     0.582	 0.00001829	       101938
     0.583	 0.00001619	       100932
     0.584	 0.00012225	       105479
     0.585	-0.00001478	       102125
     0.586	-0.00001550	       105615
     0.587	 0.00000233	       106073
     0.588	 0.00001662	       107677
     0.589	-0.00006032	       100572
     0.590	-0.00008702	       105829
     0.591	-0.00006566	       100079
     0.592	-0.00007440	        94070
     0.593	-0.00010416	       102372
     0.594	-0.00010167	       102241
     0.595	-0.00007157	        99774
     0.596	-0.00001949	       100903
     0.597	-0.00010905	       104934
     0.598	-0.00006315	       100177
     0.599	 0.00006948	       103187
     0.600	-0.00005273	       101036
     0.601	-0.00024247	        98172
     0.602	-0.00012267	       102296
     0.603	 0.00022809	       109893
     0.604	-0.00009001	       105545
     0.605	-0.00007994	       100598
     0.606	-0.00030476	       104037
     0.607	 0.00003674	        98535
     0.608	-0.00010054	       103089
     0.609	-0.00021020	       106305
     0.610	-0.00008529	        98489
     0.611	-0.00019733	       102494
     0.612	-0.00008029	        97596
     0.613	-0.00011410	       101274
     0.614	-0.00005452	       102686
     0.615	-0.00020597	        99026
     0.616	-0.00013137	       102053
     0.617	-0.00003078	        96675
     0.618	-0.00005943	        98743
     0.619	-0.00014140	       102862
     0.620	-0.00008196	       102852
     0.621	 0.00002126	        96954
     0.622	-0.00006153	       101156
     0.623	-0.00014195	       103749
     0.624	-0.00005647	       102038
     0.625	-0.00007150	       100430
     0.626	-0.00008286	       102399
     0.627	-0.00007620	       102872
     0.628	-0.00006847	       101308
     0.629	-0.00004324	       100880
     0.630	-0.00004854	        96374
     0.631	-0.00006201	        97564
     0.632	 0.00003715	        97599
     0.633	 0.00004645	       101360
     0.634	-0.00001453	       103103
     0.635	-0.00003513	        95257
     0.636	 0.00002508	        97433
     0.637	-0.00000250	        98810
     0.638	-0.00009098	        93936
     0.639	-0.00002180	       100163
     0.640	-0.00013596	        98651
     0.641	-0.00009819	       101355
     0.642	-0.00002037	        98276
     0.643	-0.00005205	        99483
     0.644	-0.00023413	       101418
     0.645	-0.00007805	        97092
     0.646	 0.00002266	        95485
     0.647	-0.00004699	        98793
     0.648	 0.00001947	       101573
     0.649	-0.00002133	       102962
     0.650	-0.00001396	        99755
     0.651	-0.00003140	        97958
     0.652	 0.00000112	       100328
     0.653	-0.00009894	        99104
     0.654	-0.00022576	        99300
     0.655	-0.00004485	        99950
     0.656	-0.00000674	        99206
     0.657	-0.00017480	       100692
     0.658	 0.00005311	        99502
     0.659	-0.00001011	       100880
     0.660	-0.00004386	        98968
     0.661	-0.00006466	       101823
     0.662	-0.00002293	       101642
     0.663	-0.00000449	       100449
     0.664	-0.00000977	       100232
     0.665	-0.00011850	        96045
     0.666	 0.00002291	        97678
     0.667	-0.00028113	        96817
     0.668	-0.00004796	        96081
     0.669	-0.00005463	        98675
     0.670	-0.00005344	        98877
     0.671	 0.00003289	        96434
     0.672	 0.00013807	       101786
     0.673	-0.00004197	        94091
     0.674	 0.00007723	        97305
     0.675	-0.00003371	       101480
     0.676	-0.00003488	       102100
     0.677	-0.00006748	        98673
     0.678	-0.00005603	        94829
     0.679	-0.00006087	        98730
     0.680	-0.00007030	        96544
     0.681	-0.00007529	        99639
     0.682	-0.00002799	        96608
     0.683	 0.00002383	        95548
     0.684	-0.00003698	        96706
     0.685	-0.00001750	        93981
     0.686	-0.00013562	        95683
     0.687	-0.00004744	        99772
     0.688	 0.00001856	        96346
     0.689	-0.00001390	       100023
     0.690	 0.00001504	        99593
     0.691	 0.00001297	       100141
     0.692	-0.00007290	       100762
     0.693	-0.00007930	        97645
     0.694	-0.00001281	        97524
     0.695	 0.00005563	        98704
     0.696	-0.00007878	       102646
     0.697	-0.00000892	        96810
     0.698	-0.00003087	        99848
     0.699	 0.00006518	        94923
     0.700	-0.00000484	        99241
     0.701	-0.00004915	        98403
     0.702	-0.00007795	        95428
     0.703	 0.00007935	       100406
     0.704	 0.00009429	        98477
     0.705	 0.00006647	        99547
     0.706	-0.00008989	        96489
     0.707	 0.00000942	       100521
     0.708	 0.00014070	       101125
     0.709	-0.00001767	        94797
     0.710	 0.00010750	        98482
     0.711	-0.00007702	        99564
     0.712	 0.00006305	       103574
     0.713	-0.00000662	       102573
     0.714	 0.00005362	        99339
     0.715	-0.00005480	        95639
     0.716	-0.00004030	       101661
     0.717	-0.00010741	        96223
     0.718	-0.00000763	        95003
     0.719	-0.00006549	        98635
     0.720	-0.00006544	       101909
     0.721	-0.00002129	       101661
     0.722	-0.00014877	        92774
     0.723	-0.00021505	        95941
     0.724	-0.00002736	        96564
     0.725	-0.00020165	        98443
     0.726	-0.00007827	        96129
     0.727	-0.00016716	        97330
     0.728	-0.00012064	       100101
     0.729	 0.00004840	       100880
     0.730	-0.00000414	        96826
     0.731	-0.00006041	        96623
     0.732	-0.00009628	       101710
     0.733	 0.00004294	        98897
     0.734	-0.00014815	        99421
     0.735	-0.00011294	        93899
     0.736	-0.00000395	       100111
     0.737	-0.00004208	        96204
     0.738	-0.00017541	       100805
     0.739	-0.00008503	        97874
     0.740	-0.00013749	       100530
     0.741	-0.00012028	        98870
     0.742	-0.00001654	        99272
     0.743	-0.00003835	        97868
     0.744	-0.00010729	        94759
     0.745	-0.00022502	        98027
     0.746	-0.00007324	        94452
     0.747	-0.00008365	        97790
     0.748	-0.00000423	        97541
     0.749	-0.00021378	        96848
     0.750	-0.00005070	       108498
     0.751	-0.00003222	        94720
     0.752	-0.00017133	        96633
     0.753	-0.00018067	        96308
     0.754	-0.00004708	        98517
     0.755	-0.00017438	        96575
     0.756	-0.00011072	        97530
     0.757	-0.00011534	        99293
     0.758	-0.00005136	        99016
     0.759	-0.00009485	        96644
     0.760	-0.00001785	        99774
     0.761	-0.00005827	        95323
     0.762	-0.00022768	        94653
     0.763	-0.00003805	       100792
     0.764	-0.00007242	        97596
     0.765	-0.00003096	        95989
     0.766	-0.00013451	        95311
     0.767	-0.00005174	        96174
     0.768	-0.00008244	        91822
     0.769	-0.00009979	        94498
     0.770	-0.00013996	        94188
     0.771	-0.00003565	        97698
     0.772	-0.00009302	        96236
     0.773	-0.00010507	        96305
     0.774	 0.00001538	        98708
     0.775	 0.00003091	        94558
     0.776	-0.00008936	        94377
     0.777	-0.00002771	        96350
     0.778	-0.00011238	        93160
     0.779	 0.00000735	        98089
